#OG	member_id	member_annotation
36	ref|AFP85602.1|ref|AFP85602.1|	ribosomal protein S3, bacterial type [secondary endosymbiont of Heteropsylla cubana]
37	ref|CUX96805.1|ref|CUX96805.1|	30S ribosomal protein S4 [Candidatus Doolittlea endobia]
37	ref|CUX96214.1|ref|CUX96214.1|	30S ribosomal protein S4 [Candidatus Gullanella endobia]
37	ref|ATW22986.1|ref|ATW22986.1|	30S ribosomal protein S4 [Candidatus Hamiltonella defensa]
37	ref|CUX97078.1|ref|CUX97078.1|	30S ribosomal protein S4 [Candidatus Hoaglandella endobia]
37	ref|WP_067569078.1|ref|WP_067569078.1|	30S ribosomal protein S4 [Candidatus Mikella endobia]
37	ref|AEI75039.1|ref|AEI75039.1|	30S ribosomal protein S4 [Candidatus Moranella endobia PCIT]
37	ref|AGJ61287.1|ref|AGJ61287.1|	30S ribosomal protein S4 [Candidatus Moranella endobia PCVAL]
37	ref|AHF72849.1|ref|AHF72849.1|	SSU ribosomal protein S4p (S9e) [Candidatus Sodalis pierantonius str. SOPE]
37	ref|BBI91531.1|ref|BBI91531.1|	30S ribosomal protein S4 [Serratia symbiotica]
37	ref|KYP97644.1|ref|KYP97644.1|	30S ribosomal protein S4 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
37	ref|SNC58342.1|ref|SNC58342.1|	30S ribosomal protein S4 [Sodalis endosymbiont of Henestaris halophilus]
37	ref|BAE75529.1|ref|BAE75529.1|	30S ribosomal protein S4 [Sodalis glossinidius str. morsitans]
37	fig|1173031.7.peg.3911|fig|1173031.7.peg.3911|	unlabeled protein [Sodalis melophagi]
37	ref|WP_011412065.1|ref|WP_011412065.1|	MULTISPECIES: 30S ribosomal protein S4 [Sodalis praecaptivus]
37	ref|AFP84706.1|ref|AFP84706.1|	ribosomal protein S4, bacterial/organelle type [secondary endosymbiont of Ctenarytaina eucalypti]
37	ref|AFP85584.1|ref|AFP85584.1|	ribosomal protein S4, bacterial/organelle type [secondary endosymbiont of Heteropsylla cubana]
38	ref|CUX96816.1|ref|CUX96816.1|	30S ribosomal protein S14 [Candidatus Doolittlea endobia]
38	ref|CUX96203.1|ref|CUX96203.1|	30S ribosomal protein S14 [Candidatus Gullanella endobia]
38	ref|ATW22996.1|ref|ATW22996.1|	30S ribosomal protein S14 [Candidatus Hamiltonella defensa]
38	ref|CUX97089.1|ref|CUX97089.1|	30S ribosomal protein S14 [Candidatus Hoaglandella endobia]
38	ref|WP_067569112.1|ref|WP_067569112.1|	30S ribosomal protein S14 [Candidatus Mikella endobia]
38	ref|AEI75028.1|ref|AEI75028.1|	putative ribosomal protein S14 [Candidatus Moranella endobia PCIT]
38	ref|AGJ61276.1|ref|AGJ61276.1|	30S ribosomal protein S14 [Candidatus Moranella endobia PCVAL]
38	ref|AHF72860.1|ref|AHF72860.1|	SSU ribosomal protein S14p (S29e) [Candidatus Sodalis pierantonius str. SOPE]
38	ref|BBI91540.1|ref|BBI91540.1|	30S ribosomal protein S14 [Serratia symbiotica]
38	ref|KYP97634.1|ref|KYP97634.1|	30S ribosomal protein S14 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
38	ref|SNC58353.1|ref|SNC58353.1|	30S ribosomal protein S14 [Sodalis endosymbiont of Henestaris halophilus]
38	ref|BAE75540.1|ref|BAE75540.1|	30S ribosomal protein S14 [Sodalis glossinidius str. morsitans]
38	fig|1173031.7.peg.3922|fig|1173031.7.peg.3922|	unlabeled protein [Sodalis melophagi]
38	ref|WP_025243885.1|ref|WP_025243885.1|	MULTISPECIES: 30S ribosomal protein S14 [Sodalis praecaptivus]
38	ref|AFP84717.1|ref|AFP84717.1|	ribosomal protein S14 [secondary endosymbiont of Ctenarytaina eucalypti]
38	ref|AFP85595.1|ref|AFP85595.1|	ribosomal protein S14 [secondary endosymbiont of Heteropsylla cubana]
39	ref|CUX96918.1|ref|CUX96918.1|	30S ribosomal protein S2 [Candidatus Doolittlea endobia]
39	ref|CUX95787.1|ref|CUX95787.1|	30S ribosomal protein S2 [Candidatus Gullanella endobia]
39	ref|ATW22598.1|ref|ATW22598.1|	30S ribosomal protein S2 [Candidatus Hamiltonella defensa]
39	ref|CUX97270.1|ref|CUX97270.1|	30S ribosomal protein S2 [Candidatus Hoaglandella endobia]
39	ref|WP_067569465.1|ref|WP_067569465.1|	30S ribosomal protein S2 [Candidatus Mikella endobia]
39	ref|AEI74961.1|ref|AEI74961.1|	30S ribosomal protein S2 [Candidatus Moranella endobia PCIT]
39	ref|AGJ61209.1|ref|AGJ61209.1|	30S ribosomal protein S2 [Candidatus Moranella endobia PCVAL]
39	ref|AHF74726.1|ref|AHF74726.1|	SSU ribosomal protein S2p (SAe) [Candidatus Sodalis pierantonius str. SOPE]
39	ref|BBI92488.1|ref|BBI92488.1|	30S ribosomal protein S2 [Serratia symbiotica]
39	ref|KYP97824.1|ref|KYP97824.1|	30S ribosomal protein S2 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
39	ref|SNC58308.1|ref|SNC58308.1|	30S ribosomal protein S2 [Sodalis endosymbiont of Henestaris halophilus]
39	ref|BAE75218.1|ref|BAE75218.1|	30S ribosomal protein S2 [Sodalis glossinidius str. morsitans]
39	fig|1173031.7.peg.1559|fig|1173031.7.peg.1559|	unlabeled protein [Sodalis melophagi]
39	ref|WP_025421108.1|ref|WP_025421108.1|	30S ribosomal protein S2 [Sodalis praecaptivus]
39	ref|AFP85073.1|ref|AFP85073.1|	ribosomal protein S2 [secondary endosymbiont of Ctenarytaina eucalypti]
39	ref|AFP85785.1|ref|AFP85785.1|	ribosomal protein S2 [secondary endosymbiont of Heteropsylla cubana]
40	ref|CUX96804.1|ref|CUX96804.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Doolittlea endobia]
40	ref|CUX96215.1|ref|CUX96215.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Gullanella endobia]
40	ref|ATW22985.1|ref|ATW22985.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Hamiltonella defensa]
40	ref|CUX97077.1|ref|CUX97077.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Hoaglandella endobia]
40	ref|WP_067569074.1|ref|WP_067569074.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Mikella endobia]
40	ref|AEI75040.1|ref|AEI75040.1|	DNA-directed RNA polymerase, alpha subunit [Candidatus Moranella endobia PCIT]
40	ref|AGJ61288.1|ref|AGJ61288.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Moranella endobia PCVAL]
40	ref|AHF72848.1|ref|AHF72848.1|	DNA-directed RNA polymerase subunit alpha [Candidatus Sodalis pierantonius str. SOPE]
40	ref|BBI91530.1|ref|BBI91530.1|	DNA-directed RNA polymerase subunit alpha [Serratia symbiotica]
40	ref|KYP97645.1|ref|KYP97645.1|	DNA-directed RNA polymerase subunit alpha [Sodalis-like endosymbiont of Proechinophthirus fluctus]
40	ref|SNC58341.1|ref|SNC58341.1|	DNA-directed RNA polymerase subunit alpha [Sodalis endosymbiont of Henestaris halophilus]
40	ref|BAE75528.1|ref|BAE75528.1|	RNA polymerase alpha chain [Sodalis glossinidius str. morsitans]
40	fig|1173031.7.peg.3910|fig|1173031.7.peg.3910|	unlabeled protein [Sodalis melophagi]
40	ref|WP_025420690.1|ref|WP_025420690.1|	DNA-directed RNA polymerase subunit alpha [Sodalis praecaptivus]
40	ref|AFP84705.1|ref|AFP84705.1|	DNA-directed RNA polymerase, alpha subunit [secondary endosymbiont of Ctenarytaina eucalypti]
40	ref|AFP85583.1|ref|AFP85583.1|	DNA-directed RNA polymerase, alpha subunit [secondary endosymbiont of Heteropsylla cubana]
41	ref|CUX96820.1|ref|CUX96820.1|	30S ribosomal protein S17 [Candidatus Doolittlea endobia]
41	ref|CUX96199.1|ref|CUX96199.1|	30S ribosomal protein S17 [Candidatus Gullanella endobia]
41	ref|ATW23000.1|ref|ATW23000.1|	30S ribosomal protein S17 [Candidatus Hamiltonella defensa]
41	ref|CUX97093.1|ref|CUX97093.1|	30S ribosomal protein S17 [Candidatus Hoaglandella endobia]
41	ref|WP_067569126.1|ref|WP_067569126.1|	30S ribosomal protein S17 [Candidatus Mikella endobia]
41	ref|AEI75024.1|ref|AEI75024.1|	putative 30S ribosomal protein S17 [Candidatus Moranella endobia PCIT]
41	ref|AGJ61272.1|ref|AGJ61272.1|	30S ribosomal protein S17 [Candidatus Moranella endobia PCVAL]
41	ref|AHF72864.1|ref|AHF72864.1|	SSU ribosomal protein S17p (S11e) [Candidatus Sodalis pierantonius str. SOPE]
41	ref|BBI91544.1|ref|BBI91544.1|	30S ribosomal protein S17 [Serratia symbiotica]
41	ref|KYP97630.1|ref|KYP97630.1|	30S ribosomal protein S17 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
41	ref|SNC58357.1|ref|SNC58357.1|	30S ribosomal protein S17 [Sodalis endosymbiont of Henestaris halophilus]
41	ref|BAE75544.1|ref|BAE75544.1|	30S ribosomal protein S17 [Sodalis glossinidius str. morsitans]
41	fig|1173031.7.peg.3926|fig|1173031.7.peg.3926|	unlabeled protein [Sodalis melophagi]
41	ref|WP_025243888.1|ref|WP_025243888.1|	MULTISPECIES: 30S ribosomal protein S17 [Sodalis praecaptivus]
41	ref|AFP84721.1|ref|AFP84721.1|	30S ribosomal protein S17 [secondary endosymbiont of Ctenarytaina eucalypti]
41	ref|AFP85599.1|ref|AFP85599.1|	30S ribosomal protein S17 [secondary endosymbiont of Heteropsylla cubana]
42	ref|CUX96830.1|ref|CUX96830.1|	30S ribosomal protein S10 [Candidatus Doolittlea endobia]
42	ref|CUX96189.1|ref|CUX96189.1|	30S ribosomal protein S10 [Candidatus Gullanella endobia]
42	ref|ATW23010.1|ref|ATW23010.1|	30S ribosomal protein S10 [Candidatus Hamiltonella defensa]
42	ref|CUX97103.1|ref|CUX97103.1|	30S ribosomal protein S10 [Candidatus Hoaglandella endobia]
42	ref|WP_067569156.1|ref|WP_067569156.1|	30S ribosomal protein S10 [Candidatus Mikella endobia]
42	ref|AEI75014.1|ref|AEI75014.1|	30S ribosomal protein S10 [Candidatus Moranella endobia PCIT]
42	ref|AGJ61262.1|ref|AGJ61262.1|	30S ribosomal protein S10 [Candidatus Moranella endobia PCVAL]
42	ref|AHF72874.1|ref|AHF72874.1|	SSU ribosomal protein S10p (S20e) [Candidatus Sodalis pierantonius str. SOPE]
42	ref|BBI91554.1|ref|BBI91554.1|	30S ribosomal protein S10 [Serratia symbiotica]
42	ref|KYP97622.1|ref|KYP97622.1|	30S ribosomal protein S10 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
42	ref|SNC58367.1|ref|SNC58367.1|	30S ribosomal protein S10 [Sodalis endosymbiont of Henestaris halophilus]
42	ref|BAE75554.1|ref|BAE75554.1|	30S ribosomal protein S10 [Sodalis glossinidius str. morsitans]
42	fig|1173031.7.peg.3936|fig|1173031.7.peg.3936|	unlabeled protein [Sodalis melophagi]
42	ref|WP_009639175.1|ref|WP_009639175.1|	MULTISPECIES: 30S ribosomal protein S10 [Sodalis praecaptivus]
42	ref|AFP84731.1|ref|AFP84731.1|	ribosomal protein S10, bacterial/organelle [secondary endosymbiont of Ctenarytaina eucalypti]
42	ref|AFP85609.1|ref|AFP85609.1|	ribosomal protein S10, bacterial/organelle [secondary endosymbiont of Heteropsylla cubana]
43	ref|CUX96825.1|ref|CUX96825.1|	30S ribosomal protein S19 [Candidatus Doolittlea endobia]
43	ref|CUX96194.1|ref|CUX96194.1|	30S ribosomal protein S19 [Candidatus Gullanella endobia]
43	ref|ATW23005.1|ref|ATW23005.1|	30S ribosomal protein S19 [Candidatus Hamiltonella defensa]
43	ref|CUX97098.1|ref|CUX97098.1|	30S ribosomal protein S19 [Candidatus Hoaglandella endobia]
43	ref|WP_067569142.1|ref|WP_067569142.1|	30S ribosomal protein S19 [Candidatus Mikella endobia]
43	ref|AEI75019.1|ref|AEI75019.1|	30S ribosomal protein S19 [Candidatus Moranella endobia PCIT]
43	ref|AGJ61267.1|ref|AGJ61267.1|	30S ribosomal protein S19 [Candidatus Moranella endobia PCVAL]
43	ref|AHF72869.1|ref|AHF72869.1|	SSU ribosomal protein S19p (S15e) [Candidatus Sodalis pierantonius str. SOPE]
43	ref|BBI91549.1|ref|BBI91549.1|	30S ribosomal protein S19 [Serratia symbiotica]
43	ref|KYP97626.1|ref|KYP97626.1|	30S ribosomal protein S19 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
43	ref|SNC58362.1|ref|SNC58362.1|	30S ribosomal protein S19 [Sodalis endosymbiont of Henestaris halophilus]
43	ref|BAE75549.1|ref|BAE75549.1|	30S ribosomal protein S19 [Sodalis glossinidius str. morsitans]
43	fig|1173031.7.peg.3931|fig|1173031.7.peg.3931|	unlabeled protein [Sodalis melophagi]
43	ref|WP_011412084.1|ref|WP_011412084.1|	MULTISPECIES: 30S ribosomal protein S19 [Sodalis praecaptivus]
43	ref|AFP84726.1|ref|AFP84726.1|	ribosomal protein S19, bacterial/organelle [secondary endosymbiont of Ctenarytaina eucalypti]
43	ref|AFP85604.1|ref|AFP85604.1|	ribosomal protein S19, bacterial/organelle [secondary endosymbiont of Heteropsylla cubana]
44	ref|CUX96822.1|ref|CUX96822.1|	50S ribosomal protein L16 [Candidatus Doolittlea endobia]
44	ref|CUX96197.1|ref|CUX96197.1|	50S ribosomal protein L16 [Candidatus Gullanella endobia]
44	ref|ATW23002.1|ref|ATW23002.1|	50S ribosomal protein L16 [Candidatus Hamiltonella defensa]
44	ref|CUX97095.1|ref|CUX97095.1|	50S ribosomal protein L16 [Candidatus Hoaglandella endobia]
44	ref|WP_067569133.1|ref|WP_067569133.1|	50S ribosomal protein L16 [Candidatus Mikella endobia]
44	ref|AEI75022.1|ref|AEI75022.1|	50S ribosomal protein L16 [Candidatus Moranella endobia PCIT]
44	ref|AGJ61270.1|ref|AGJ61270.1|	50S ribosomal protein L16 [Candidatus Moranella endobia PCVAL]
44	ref|AHF72866.1|ref|AHF72866.1|	LSU ribosomal protein L16p (L10e) [Candidatus Sodalis pierantonius str. SOPE]
44	ref|BBI91546.1|ref|BBI91546.1|	50S ribosomal protein L16 [Serratia symbiotica]
44	ref|KYP97649.1|ref|KYP97649.1|	50S ribosomal protein L16 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
44	ref|SNC58359.1|ref|SNC58359.1|	50S ribosomal protein L16 [Sodalis endosymbiont of Henestaris halophilus]
44	ref|BAE75546.1|ref|BAE75546.1|	50S ribosomal protein L16 [Sodalis glossinidius str. morsitans]
44	fig|1173031.7.peg.3928|fig|1173031.7.peg.3928|	unlabeled protein [Sodalis melophagi]
44	ref|WP_025243890.1|ref|WP_025243890.1|	MULTISPECIES: 50S ribosomal protein L16 [Sodalis praecaptivus]
44	ref|AFP84723.1|ref|AFP84723.1|	ribosomal protein L16, bacterial/organelle [secondary endosymbiont of Ctenarytaina eucalypti]
44	ref|AFP85601.1|ref|AFP85601.1|	ribosomal protein L16, bacterial/organelle [secondary endosymbiont of Heteropsylla cubana]
45	ref|CUX96810.1|ref|CUX96810.1|	50S ribosomal protein L15 [Candidatus Doolittlea endobia]
45	ref|CUX96209.1|ref|CUX96209.1|	50S ribosomal protein L15 [Candidatus Gullanella endobia]
45	ref|ATW22990.1|ref|ATW22990.1|	50S ribosomal protein L15 [Candidatus Hamiltonella defensa]
45	ref|CUX97083.1|ref|CUX97083.1|	50S ribosomal protein L15 [Candidatus Hoaglandella endobia]
45	ref|WP_067569093.1|ref|WP_067569093.1|	50S ribosomal protein L15 [Candidatus Mikella endobia]
45	ref|AEI75034.1|ref|AEI75034.1|	50S ribosomal protein L15 [Candidatus Moranella endobia PCIT]
45	ref|AGJ61282.1|ref|AGJ61282.1|	50S ribosomal protein L15 [Candidatus Moranella endobia PCVAL]
45	ref|AHF72854.1|ref|AHF72854.1|	LSU ribosomal protein L15p (L27Ae) [Candidatus Sodalis pierantonius str. SOPE]
45	ref|BBI91534.1|ref|BBI91534.1|	50S ribosomal protein L15 [Serratia symbiotica]
45	ref|KYP97640.1|ref|KYP97640.1|	50S ribosomal protein L15 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
45	ref|SNC58347.1|ref|SNC58347.1|	50S ribosomal protein L15 [Sodalis endosymbiont of Henestaris halophilus]
45	ref|BAE75534.1|ref|BAE75534.1|	50S ribosomal protein L15 [Sodalis glossinidius str. morsitans]
45	fig|1173031.7.peg.3916|fig|1173031.7.peg.3916|	unlabeled protein [Sodalis melophagi]
45	ref|WP_025420686.1|ref|WP_025420686.1|	50S ribosomal protein L15 [Sodalis praecaptivus]
45	ref|AFP84711.1|ref|AFP84711.1|	ribosomal protein L15, bacterial/organelle [secondary endosymbiont of Ctenarytaina eucalypti]
45	ref|AFP85589.1|ref|AFP85589.1|	ribosomal protein L15, bacterial/organelle [secondary endosymbiont of Heteropsylla cubana]
47	ref|CUX96401.1|ref|CUX96401.1|	30S ribosomal protein S9 [Candidatus Doolittlea endobia]
47	ref|CUX96255.1|ref|CUX96255.1|	30S ribosomal protein S9 [Candidatus Gullanella endobia]
47	ref|ATW22552.1|ref|ATW22552.1|	30S ribosomal protein S9 [Candidatus Hamiltonella defensa]
47	ref|CUX97032.1|ref|CUX97032.1|	30S ribosomal protein S9 [Candidatus Hoaglandella endobia]
47	ref|WP_067569554.1|ref|WP_067569554.1|	30S ribosomal protein S9 [Candidatus Mikella endobia]
47	ref|AEI74949.1|ref|AEI74949.1|	30S ribosomal protein S9 [Candidatus Moranella endobia PCIT]
47	ref|AGJ61197.1|ref|AGJ61197.1|	30S ribosomal protein S9 [Candidatus Moranella endobia PCVAL]
47	ref|AHF72919.1|ref|AHF72919.1|	SSU ribosomal protein S9p (S16e) [Candidatus Sodalis pierantonius str. SOPE]
47	ref|BBI92330.1|ref|BBI92330.1|	30S ribosomal protein S9 [Serratia symbiotica]
47	ref|KYP95859.1|ref|KYP95859.1|	30S ribosomal protein S9 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
47	ref|SNC59043.1|ref|SNC59043.1|	30S ribosomal protein S9 [Sodalis endosymbiont of Henestaris halophilus]
47	ref|BAE73492.1|ref|BAE73492.1|	30S ribosomal protein S9 [Sodalis glossinidius str. morsitans]
47	fig|1173031.7.peg.4590|fig|1173031.7.peg.4590|	unlabeled protein [Sodalis melophagi]
47	ref|WP_011410081.1|ref|WP_011410081.1|	MULTISPECIES: 30S ribosomal protein S9 [Sodalis praecaptivus]
47	ref|AFP85179.1|ref|AFP85179.1|	ribosomal protein S9 [secondary endosymbiont of Ctenarytaina eucalypti]
47	ref|AFP85749.1|ref|AFP85749.1|	ribosomal protein S9 [secondary endosymbiont of Heteropsylla cubana]
49	ref|CUX96819.1|ref|CUX96819.1|	50S ribosomal protein L14 [Candidatus Doolittlea endobia]
49	ref|CUX96200.1|ref|CUX96200.1|	50S ribosomal protein L14 [Candidatus Gullanella endobia]
49	ref|ATW22999.1|ref|ATW22999.1|	50S ribosomal protein L14 [Candidatus Hamiltonella defensa]
49	ref|CUX97092.1|ref|CUX97092.1|	50S ribosomal protein L14 [Candidatus Hoaglandella endobia]
49	ref|WP_067569123.1|ref|WP_067569123.1|	50S ribosomal protein L14 [Candidatus Mikella endobia]
49	ref|AEI75025.1|ref|AEI75025.1|	putative 50S ribosomal protein L14 [Candidatus Moranella endobia PCIT]
49	ref|AGJ61273.1|ref|AGJ61273.1|	50S ribosomal protein L14 [Candidatus Moranella endobia PCVAL]
49	ref|AHF72863.1|ref|AHF72863.1|	LSU ribosomal protein L14p (L23e) [Candidatus Sodalis pierantonius str. SOPE]
49	ref|BBI91543.1|ref|BBI91543.1|	50S ribosomal protein L14 [Serratia symbiotica]
49	ref|KYP97631.1|ref|KYP97631.1|	50S ribosomal protein L14 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
49	ref|SNC58356.1|ref|SNC58356.1|	50S ribosomal protein L14 [Sodalis endosymbiont of Henestaris halophilus]
49	ref|BAE75543.1|ref|BAE75543.1|	50S ribosomal protein L14 [Sodalis glossinidius str. morsitans]
49	fig|1173031.7.peg.3925|fig|1173031.7.peg.3925|	unlabeled protein [Sodalis melophagi]
49	ref|WP_011412078.1|ref|WP_011412078.1|	MULTISPECIES: 50S ribosomal protein L14 [Sodalis praecaptivus]
49	ref|AFP84720.1|ref|AFP84720.1|	ribosomal protein L14, bacterial/organelle [secondary endosymbiont of Ctenarytaina eucalypti]
49	ref|AFP85598.1|ref|AFP85598.1|	ribosomal protein L14, bacterial/organelle [secondary endosymbiont of Heteropsylla cubana]
50	ref|CUX96640.1|ref|CUX96640.1|	Replicative DNA helicase [Candidatus Doolittlea endobia]
50	ref|CUX96288.1|ref|CUX96288.1|	Replicative DNA helicase [Candidatus Gullanella endobia]
50	ref|ATW22144.1|ref|ATW22144.1|	replicative DNA helicase [Candidatus Hamiltonella defensa]
50	ref|CUX97455.1|ref|CUX97455.1|	Replicative DNA helicase [Candidatus Hoaglandella endobia]
50	ref|WP_067569441.1|ref|WP_067569441.1|	replicative DNA helicase DnaB [Candidatus Mikella endobia]
50	ref|AEI74691.1|ref|AEI74691.1|	replicative DNA helicase [Candidatus Moranella endobia PCIT]
50	ref|AGJ61347.1|ref|AGJ61347.1|	Replicative DNA helicase [Candidatus Moranella endobia PCVAL]
50	ref|AHF73589.1|ref|AHF73589.1|	replicative DNA helicase [Candidatus Sodalis pierantonius str. SOPE]
50	ref|BBI92354.1|ref|BBI92354.1|	replicative DNA helicase [Serratia symbiotica]
50	ref|KYP96734.1|ref|KYP96734.1|	DNA helicase [Sodalis-like endosymbiont of Proechinophthirus fluctus]
50	ref|SNC58478.1|ref|SNC58478.1|	Replicative DNA helicase [Sodalis endosymbiont of Henestaris halophilus]
50	ref|BAE75407.1|ref|BAE75407.1|	replicative DNA helicase [Sodalis glossinidius str. morsitans]
50	fig|1173031.7.peg.4046|fig|1173031.7.peg.4046|	unlabeled protein [Sodalis melophagi]
50	ref|WP_025423961.1|ref|WP_025423961.1|	replicative DNA helicase DnaB [Sodalis praecaptivus]
50	ref|AFP85078.1|ref|AFP85078.1|	replicative DNA helicase [secondary endosymbiont of Ctenarytaina eucalypti]
50	ref|AFP85773.1|ref|AFP85773.1|	replicative DNA helicase [secondary endosymbiont of Heteropsylla cubana]
51	ref|CUX96877.1|ref|CUX96877.1|	30S ribosomal protein S7 [Candidatus Doolittlea endobia]
51	ref|CUX95751.1|ref|CUX95751.1|	30S ribosomal protein S7 [Candidatus Gullanella endobia]
51	ref|ATW22173.1|ref|ATW22173.1|	30S ribosomal protein S7 [Candidatus Hamiltonella defensa]
51	ref|CUX97367.1|ref|CUX97367.1|	30S ribosomal protein S7 [Candidatus Hoaglandella endobia]
51	ref|WP_067569187.1|ref|WP_067569187.1|	30S ribosomal protein S7 [Candidatus Mikella endobia]
51	ref|AEI75074.1|ref|AEI75074.1|	30S ribosomal protein S7 [Candidatus Moranella endobia PCIT]
51	ref|AGJ61324.1|ref|AGJ61324.1|	30S ribosomal protein S7 [Candidatus Moranella endobia PCVAL]
51	ref|AHF72957.1|ref|AHF72957.1|	SSU ribosomal protein S7p (S5e) [Candidatus Sodalis pierantonius str. SOPE]
51	ref|BBI91557.1|ref|BBI91557.1|	30S ribosomal protein S7 [Serratia symbiotica]
51	ref|KYP96990.1|ref|KYP96990.1|	30S ribosomal protein S7 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
51	ref|SNC58371.1|ref|SNC58371.1|	30S ribosomal protein S7 [Sodalis endosymbiont of Henestaris halophilus]
51	ref|BAE75560.1|ref|BAE75560.1|	30S ribosomal protein S7 [Sodalis glossinidius str. morsitans]
