#OG	member_id	member_annotation
24	ref|AFP84672.1|ref|AFP84672.1|	50S ribosomal protein L11 [secondary endosymbiont of Ctenarytaina eucalypti]
24	ref|AFP85630.1|ref|AFP85630.1|	50S ribosomal protein L11 [secondary endosymbiont of Heteropsylla cubana]
25	fig|634115.4.peg.486|fig|634115.4.peg.486|	unlabeled protein [Arsenophenous melophagi]
25	fig|634115.3.peg.486|fig|634115.3.peg.486|	unlabeled protein [Arsenophenous melophagi]
25	ref|BAB13023.1|ref|BAB13023.1|	translation initiation factor IF-1 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
25	ref|AAO27017.1|ref|AAO27017.1|	translation initiation factor IF-1 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
25	ref|CUX96573.1|ref|CUX96573.1|	Translation initiation factor IF-1 [Candidatus Doolittlea endobia]
25	ref|CUX96282.1|ref|CUX96282.1|	Translation initiation factor IF-1 [Candidatus Gullanella endobia]
25	ref|ATW21975.1|ref|ATW21975.1|	translation initiation factor IF-1 [Candidatus Hamiltonella defensa]
25	ref|CUX97177.1|ref|CUX97177.1|	Translation initiation factor IF-1 [Candidatus Hoaglandella endobia]
25	ref|WP_067569497.1|ref|WP_067569497.1|	translation initiation factor IF-1 [Candidatus Mikella endobia]
25	ref|AEI75072.1|ref|AEI75072.1|	translation initiation factor IF-1 [Candidatus Moranella endobia PCIT]
25	ref|AGJ61322.1|ref|AGJ61322.1|	Translation initiation factor IF-1 [Candidatus Moranella endobia PCVAL]
25	ref|AHF73954.1|ref|AHF73954.1|	translation initiation factor IF-1 [Candidatus Sodalis pierantonius str. SOPE]
25	ref|BBI92770.1|ref|BBI92770.1|	translation initiation factor IF-1 [Serratia symbiotica]
25	ref|KYP97168.1|ref|KYP97168.1|	translation initiation factor IF-1 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
25	ref|SNC59146.1|ref|SNC59146.1|	Translation initiation factor IF-1 [Sodalis endosymbiont of Henestaris halophilus]
25	ref|BAE74378.1|ref|BAE74378.1|	translation initiation factor IF-1 [Sodalis glossinidius str. morsitans]
25	fig|1173031.7.peg.5703|fig|1173031.7.peg.5703|	unlabeled protein [Sodalis melophagi]
25	ref|WP_002211347.1|ref|WP_002211347.1|	MULTISPECIES: translation initiation factor IF-1 [Sodalis praecaptivus]
25	ref|AFP84989.1|ref|AFP84989.1|	translation initiation factor IF-1 [secondary endosymbiont of Ctenarytaina eucalypti]
25	ref|AFP85415.1|ref|AFP85415.1|	translation initiation factor IF-1 [secondary endosymbiont of Heteropsylla cubana]
26	fig|634115.4.peg.1115|fig|634115.4.peg.1115|	unlabeled protein [Arsenophenous melophagi]
26	fig|634115.3.peg.1115|fig|634115.3.peg.1115|	unlabeled protein [Arsenophenous melophagi]
26	ref|BAB12871.1|ref|BAB12871.1|	dnaK protein [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
26	ref|AAO26876.1|ref|AAO26876.1|	chaperone protein DnaK [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
26	ref|CUX96661.1|ref|CUX96661.1|	Chaperone protein DnaK [Candidatus Doolittlea endobia]
26	ref|CUX96106.1|ref|CUX96106.1|	Chaperone protein DnaK [Candidatus Gullanella endobia]
26	ref|ATW21905.1|ref|ATW21905.1|	molecular chaperone DnaK [Candidatus Hamiltonella defensa]
26	ref|CUX97331.1|ref|CUX97331.1|	Chaperone protein DnaK [Candidatus Hoaglandella endobia]
26	ref|WP_067568929.1|ref|WP_067568929.1|	molecular chaperone DnaK [Candidatus Mikella endobia]
26	ref|AEI74746.1|ref|AEI74746.1|	molecular chaperone DnaK [Candidatus Moranella endobia PCIT]
26	ref|AGJ61402.1|ref|AGJ61402.1|	Chaperone protein DnaK [Candidatus Moranella endobia PCVAL]
26	ref|AHF73613.1|ref|AHF73613.1|	Chaperone protein DnaK [Candidatus Sodalis pierantonius str. SOPE]
26	ref|BBI92006.1|ref|BBI92006.1|	chaperone protein DnaK [Serratia symbiotica]
26	ref|KYP97672.1|ref|KYP97672.1|	molecular chaperone DnaK [Sodalis-like endosymbiont of Proechinophthirus fluctus]
26	ref|SNC58573.1|ref|SNC58573.1|	Chaperone protein DnaK [Sodalis endosymbiont of Henestaris halophilus]
26	ref|BAE73684.1|ref|BAE73684.1|	chaperone protein DnaK [Sodalis glossinidius str. morsitans]
26	fig|1173031.7.peg.3589|fig|1173031.7.peg.3589|	unlabeled protein [Sodalis melophagi]
26	ref|WP_025423527.1|ref|WP_025423527.1|	molecular chaperone DnaK [Sodalis praecaptivus]
26	ref|AFP84930.1|ref|AFP84930.1|	chaperone protein DnaK [secondary endosymbiont of Ctenarytaina eucalypti]
26	ref|AFP85441.1|ref|AFP85441.1|	chaperone protein DnaK [secondary endosymbiont of Heteropsylla cubana]
27	fig|634115.4.peg.546|fig|634115.4.peg.546|	unlabeled protein [Arsenophenous melophagi]
27	fig|634115.3.peg.546|fig|634115.3.peg.546|	unlabeled protein [Arsenophenous melophagi]
27	ref|BAB13202.1|ref|BAB13202.1|	50S ribosomal protein L6 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
27	ref|AAO27158.1|ref|AAO27158.1|	50S ribosomal protein L6 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
27	ref|CUX96814.1|ref|CUX96814.1|	50S ribosomal protein L6 [Candidatus Doolittlea endobia]
27	ref|CUX96205.1|ref|CUX96205.1|	50S ribosomal protein L6 [Candidatus Gullanella endobia]
27	ref|ATW22994.1|ref|ATW22994.1|	50S ribosomal protein L6 [Candidatus Hamiltonella defensa]
27	ref|CUX97087.1|ref|CUX97087.1|	50S ribosomal protein L6 [Candidatus Hoaglandella endobia]
27	ref|WP_067569106.1|ref|WP_067569106.1|	50S ribosomal protein L6 [Candidatus Mikella endobia]
27	ref|AEI75030.1|ref|AEI75030.1|	putative 50S ribosomal protein L6 [Candidatus Moranella endobia PCIT]
27	ref|AGJ61278.1|ref|AGJ61278.1|	50S ribosomal protein L6 [Candidatus Moranella endobia PCVAL]
27	ref|AHF72858.1|ref|AHF72858.1|	LSU ribosomal protein L6p (L9e) [Candidatus Sodalis pierantonius str. SOPE]
27	ref|BBI91538.1|ref|BBI91538.1|	50S ribosomal protein L6 [Serratia symbiotica]
27	ref|KYP97636.1|ref|KYP97636.1|	50S ribosomal protein L6 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
27	ref|SNC58351.1|ref|SNC58351.1|	50S ribosomal protein L6 [Sodalis endosymbiont of Henestaris halophilus]
27	ref|BAE75538.1|ref|BAE75538.1|	50S ribosomal protein L6 [Sodalis glossinidius str. morsitans]
27	fig|1173031.7.peg.3920|fig|1173031.7.peg.3920|	unlabeled protein [Sodalis melophagi]
27	ref|WP_025420685.1|ref|WP_025420685.1|	50S ribosomal protein L6 [Sodalis praecaptivus]
27	ref|AFP84715.1|ref|AFP84715.1|	ribosomal protein L6, bacterial type [secondary endosymbiont of Ctenarytaina eucalypti]
27	ref|AFP85593.1|ref|AFP85593.1|	ribosomal protein L6, bacterial type [secondary endosymbiont of Heteropsylla cubana]
29	fig|634115.3.peg.501|fig|634115.3.peg.501|	unlabeled protein [Arsenophenous melophagi]
29	fig|634115.4.peg.501|fig|634115.4.peg.501|	unlabeled protein [Arsenophenous melophagi]
29	ref|BAB13018.1|ref|BAB13018.1|	30S ribosomal protein S1 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
29	ref|AAO27011.1|ref|AAO27011.1|	30S ribosomal protein S1 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
29	ref|CUX96911.1|ref|CUX96911.1|	30S ribosomal protein S1 [Candidatus Doolittlea endobia]
29	ref|CUX96274.1|ref|CUX96274.1|	30S ribosomal protein S1 [Candidatus Gullanella endobia]
29	ref|ATW22154.1|ref|ATW22154.1|	30S ribosomal protein S1 [Candidatus Hamiltonella defensa]
29	ref|CUX97434.1|ref|CUX97434.1|	30S ribosomal protein S1 [Candidatus Hoaglandella endobia]
29	ref|WP_067569500.1|ref|WP_067569500.1|	30S ribosomal protein S1 [Candidatus Mikella endobia]
29	ref|AEI74830.1|ref|AEI74830.1|	30S ribosomal protein S1 [Candidatus Moranella endobia PCIT]
29	ref|AGJ61076.1|ref|AGJ61076.1|	30S ribosomal protein S1 [Candidatus Moranella endobia PCVAL]
29	ref|AHF73969.1|ref|AHF73969.1|	SSU ribosomal protein S1p [Candidatus Sodalis pierantonius str. SOPE]
29	ref|BBI92403.1|ref|BBI92403.1|	30S ribosomal protein S1 [Serratia symbiotica]
29	ref|KYP97805.1|ref|KYP97805.1|	30S ribosomal protein S1 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
29	ref|SNC59131.1|ref|SNC59131.1|	30S ribosomal protein S1 [Sodalis endosymbiont of Henestaris halophilus]
29	ref|BAE74268.1|ref|BAE74268.1|	30S ribosomal protein S1 [Sodalis glossinidius str. morsitans]
29	fig|1173031.7.peg.5727|fig|1173031.7.peg.5727|	unlabeled protein [Sodalis melophagi]
29	ref|WP_025422804.1|ref|WP_025422804.1|	MULTISPECIES: 30S ribosomal protein S1 [Sodalis praecaptivus]
29	ref|AFP84538.1|ref|AFP84538.1|	ribosomal protein S1 [secondary endosymbiont of Ctenarytaina eucalypti]
29	ref|AFP85352.1|ref|AFP85352.1|	ribosomal protein S1 [secondary endosymbiont of Heteropsylla cubana]
30	fig|634115.4.peg.239|fig|634115.4.peg.239|	unlabeled protein [Arsenophenous melophagi]
30	fig|634115.3.peg.239|fig|634115.3.peg.239|	unlabeled protein [Arsenophenous melophagi]
30	ref|BAB12762.1|ref|BAB12762.1|	50S ribosomal protein L7/L12 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
30	ref|AAO26779.1|ref|AAO26779.1|	50S ribosomal protein L7/L12 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
30	ref|CUX96667.1|ref|CUX96667.1|	50S ribosomal protein L7/L12 [Candidatus Doolittlea endobia]
30	ref|CUX95766.1|ref|CUX95766.1|	50S ribosomal protein L7/L12 [Candidatus Gullanella endobia]
30	ref|ATW22165.1|ref|ATW22165.1|	50S ribosomal protein L7/L12 [Candidatus Hamiltonella defensa]
30	ref|CUX97376.1|ref|CUX97376.1|	50S ribosomal protein L7/L12 [Candidatus Hoaglandella endobia]
30	ref|WP_067569165.1|ref|WP_067569165.1|	50S ribosomal protein L7/L12 [Candidatus Mikella endobia]
30	ref|AEI75054.1|ref|AEI75054.1|	50S ribosomal protein L7/L12 [Candidatus Moranella endobia PCIT]
30	ref|AGJ61304.1|ref|AGJ61304.1|	50S ribosomal protein L7/L12 [Candidatus Moranella endobia PCVAL]
30	ref|AHF74820.1|ref|AHF74820.1|	LSU ribosomal protein L7/L12 (P1/P2) [Candidatus Sodalis pierantonius str. SOPE]
30	ref|BBI91349.1|ref|BBI91349.1|	50S ribosomal protein L7/L12 [Serratia symbiotica]
30	ref|KYP97156.1|ref|KYP97156.1|	50S ribosomal protein L7/L12 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
30	ref|SNC58772.1|ref|SNC58772.1|	50S ribosomal protein L7/L12 [Sodalis endosymbiont of Henestaris halophilus]
30	ref|BAE73408.1|ref|BAE73408.1|	50S ribosomal subunit protein L7/L12 [Sodalis glossinidius str. morsitans]
30	fig|1173031.7.peg.5167|fig|1173031.7.peg.5167|	unlabeled protein [Sodalis melophagi]
30	ref|WP_025424015.1|ref|WP_025424015.1|	50S ribosomal protein L7/L12 [Sodalis praecaptivus]
30	ref|AFP84675.1|ref|AFP84675.1|	ribosomal protein L7/L12 [secondary endosymbiont of Ctenarytaina eucalypti]
30	ref|AFP85627.1|ref|AFP85627.1|	ribosomal protein L7/L12 [secondary endosymbiont of Heteropsylla cubana]
32	fig|634115.4.peg.985|fig|634115.4.peg.985|	unlabeled protein [Arsenophenous melophagi]
32	fig|634115.3.peg.985|fig|634115.3.peg.985|	unlabeled protein [Arsenophenous melophagi]
32	ref|BAB13081.1|ref|BAB13081.1|	translation initiation factor IF-2 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
32	ref|AAO27061.1|ref|AAO27061.1|	translation initiation factor IF-2 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
32	ref|CUX96902.1|ref|CUX96902.1|	Translation initiation factor IF-2 [Candidatus Doolittlea endobia]
32	ref|CUX96114.1|ref|CUX96114.1|	Translation initiation factor IF-2 [Candidatus Gullanella endobia]
32	ref|ATW21874.1|ref|ATW21874.1|	translation initiation factor IF-2 [Candidatus Hamiltonella defensa]
32	ref|CUX97040.1|ref|CUX97040.1|	Translation initiation factor IF-2 [Candidatus Hoaglandella endobia]
32	ref|WP_067568996.1|ref|WP_067568996.1|	translation initiation factor IF-2 [Candidatus Mikella endobia]
32	ref|AEI74940.1|ref|AEI74940.1|	translation initiation factor IF-2 [Candidatus Moranella endobia PCIT]
32	ref|AGJ61188.1|ref|AGJ61188.1|	Translation initiation factor IF-2 [Candidatus Moranella endobia PCVAL]
32	ref|AHF73553.1|ref|AHF73553.1|	translation initiation factor IF-2 [Candidatus Sodalis pierantonius str. SOPE]
32	ref|BBI92874.1|ref|BBI92874.1|	translation initiation factor IF-2 [Serratia symbiotica]
32	ref|KYP97659.1|ref|KYP97659.1|	translation initiation factor IF-2 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
32	ref|SNC58711.1|ref|SNC58711.1|	Translation initiation factor IF-2 [Sodalis endosymbiont of Henestaris halophilus]
32	ref|BAE73652.1|ref|BAE73652.1|	translation initiation factor IF-2 [Sodalis glossinidius str. morsitans]
32	fig|1173031.7.peg.3525|fig|1173031.7.peg.3525|	unlabeled protein [Sodalis melophagi]
32	ref|WP_025423575.1|ref|WP_025423575.1|	translation initiation factor IF-2 [Sodalis praecaptivus]
32	ref|AFP84888.1|ref|AFP84888.1|	translation initiation factor IF-2 [secondary endosymbiont of Ctenarytaina eucalypti]
32	ref|AFP85879.1|ref|AFP85879.1|	translation initiation factor IF-2 [secondary endosymbiont of Heteropsylla cubana]
33	fig|634115.3.peg.544|fig|634115.3.peg.544|	unlabeled protein [Arsenophenous melophagi]
33	fig|634115.4.peg.544|fig|634115.4.peg.544|	unlabeled protein [Arsenophenous melophagi]
33	ref|BAB13200.1|ref|BAB13200.1|	30S ribosomal protein S5 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
33	ref|AAO27156.1|ref|AAO27156.1|	30S ribosomal protein S5 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
33	ref|CUX96812.1|ref|CUX96812.1|	30S ribosomal protein S5 [Candidatus Doolittlea endobia]
33	ref|CUX96207.1|ref|CUX96207.1|	30S ribosomal protein S5 [Candidatus Gullanella endobia]
33	ref|ATW22992.1|ref|ATW22992.1|	30S ribosomal protein S5 [Candidatus Hamiltonella defensa]
33	ref|CUX97085.1|ref|CUX97085.1|	30S ribosomal protein S5 [Candidatus Hoaglandella endobia]
33	ref|WP_067569099.1|ref|WP_067569099.1|	30S ribosomal protein S5 [Candidatus Mikella endobia]
33	ref|AEI75032.1|ref|AEI75032.1|	30S ribosomal protein S5 [Candidatus Moranella endobia PCIT]
33	ref|AGJ61280.1|ref|AGJ61280.1|	30S ribosomal protein S5 [Candidatus Moranella endobia PCVAL]
33	ref|AHF72856.1|ref|AHF72856.1|	SSU ribosomal protein S5p (S2e) [Candidatus Sodalis pierantonius str. SOPE]
33	ref|BBI91536.1|ref|BBI91536.1|	30S ribosomal protein S5 [Serratia symbiotica]
33	ref|KYP97638.1|ref|KYP97638.1|	30S ribosomal protein S5 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
33	ref|SNC58349.1|ref|SNC58349.1|	30S ribosomal protein S5 [Sodalis endosymbiont of Henestaris halophilus]
33	ref|BAE75536.1|ref|BAE75536.1|	30S ribosomal protein S5 [Sodalis glossinidius str. morsitans]
33	fig|1173031.7.peg.3918|fig|1173031.7.peg.3918|	unlabeled protein [Sodalis melophagi]
33	ref|WP_025243881.1|ref|WP_025243881.1|	MULTISPECIES: 30S ribosomal protein S5 [Sodalis praecaptivus]
33	ref|AFP84713.1|ref|AFP84713.1|	ribosomal protein S5, bacterial/organelle type [secondary endosymbiont of Ctenarytaina eucalypti]
33	ref|AFP85591.1|ref|AFP85591.1|	ribosomal protein S5, bacterial/organelle type [secondary endosymbiont of Heteropsylla cubana]
34	fig|634115.4.peg.1000|fig|634115.4.peg.1000|	unlabeled protein [Arsenophenous melophagi]
34	fig|634115.3.peg.1000|fig|634115.3.peg.1000|	unlabeled protein [Arsenophenous melophagi]
34	ref|BAB13091.1|ref|BAB13091.1|	50S ribosomal protein L27 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
34	ref|AAO27070.1|ref|AAO27070.1|	50S ribosomal protein L27 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
34	ref|CUX96838.1|ref|CUX96838.1|	50S ribosomal protein L27 [Candidatus Doolittlea endobia]
34	ref|CUX96122.1|ref|CUX96122.1|	50S ribosomal protein L27 [Candidatus Gullanella endobia]
34	ref|ATW23374.1|ref|ATW23374.1|	50S ribosomal protein L27 [Candidatus Hamiltonella defensa]
34	ref|CUX97047.1|ref|CUX97047.1|	50S ribosomal protein L27 [Candidatus Hoaglandella endobia]
34	ref|WP_067569203.1|ref|WP_067569203.1|	50S ribosomal protein L27 [Candidatus Mikella endobia]
34	ref|AEI74933.1|ref|AEI74933.1|	50S ribosomal protein L27 [Candidatus Moranella endobia PCIT]
34	ref|AGJ61181.1|ref|AGJ61181.1|	50S ribosomal protein L27 [Candidatus Moranella endobia PCVAL]
34	ref|AHF73543.1|ref|AHF73543.1|	LSU ribosomal protein L27p [Candidatus Sodalis pierantonius str. SOPE]
34	ref|BBI92886.1|ref|BBI92886.1|	50S ribosomal protein L27 [Serratia symbiotica]
34	ref|KYP96742.1|ref|KYP96742.1|	50S ribosomal protein L27 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
34	ref|SNC58700.1|ref|SNC58700.1|	50S ribosomal protein L27 [Sodalis endosymbiont of Henestaris halophilus]
34	ref|BAE73639.1|ref|BAE73639.1|	50S ribosomal protein L27 [Sodalis glossinidius str. morsitans]
34	fig|1173031.7.peg.3471|fig|1173031.7.peg.3471|	unlabeled protein [Sodalis melophagi]
34	ref|WP_025423587.1|ref|WP_025423587.1|	50S ribosomal protein L27 [Sodalis praecaptivus]
34	ref|AFP84837.1|ref|AFP84837.1|	ribosomal protein L27 [secondary endosymbiont of Ctenarytaina eucalypti]
34	ref|AFP85342.1|ref|AFP85342.1|	ribosomal protein L27 [secondary endosymbiont of Heteropsylla cubana]
35	fig|634115.3.peg.539|fig|634115.3.peg.539|	unlabeled protein [Arsenophenous melophagi]
35	fig|634115.4.peg.539|fig|634115.4.peg.539|	unlabeled protein [Arsenophenous melophagi]
35	ref|BAB13195.1|ref|BAB13195.1|	30S ribosomal protein S13 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
35	ref|AAO27151.1|ref|AAO27151.1|	30S ribosomal protein S13 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
35	ref|CUX96807.1|ref|CUX96807.1|	30S ribosomal protein S13 [Candidatus Doolittlea endobia]
35	ref|CUX96212.1|ref|CUX96212.1|	30S ribosomal protein S13 [Candidatus Gullanella endobia]
35	ref|ATW22988.1|ref|ATW22988.1|	30S ribosomal protein S13 [Candidatus Hamiltonella defensa]
35	ref|CUX97080.1|ref|CUX97080.1|	30S ribosomal protein S13 [Candidatus Hoaglandella endobia]
35	ref|WP_067569084.1|ref|WP_067569084.1|	30S ribosomal protein S13 [Candidatus Mikella endobia]
35	ref|AEI75037.1|ref|AEI75037.1|	30S ribosomal protein S13 [Candidatus Moranella endobia PCIT]
35	ref|AGJ61285.1|ref|AGJ61285.1|	30S ribosomal protein S13 [Candidatus Moranella endobia PCVAL]
35	ref|AHF72851.1|ref|AHF72851.1|	SSU ribosomal protein S13p (S18e) [Candidatus Sodalis pierantonius str. SOPE]
35	ref|BBI91532.1|ref|BBI91532.1|	30S ribosomal protein S13 [Serratia symbiotica]
35	ref|KYP97642.1|ref|KYP97642.1|	30S ribosomal protein S13 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
35	ref|SNC58344.1|ref|SNC58344.1|	30S ribosomal protein S13 [Sodalis endosymbiont of Henestaris halophilus]
35	ref|BAE75531.1|ref|BAE75531.1|	30S ribosomal protein S13 [Sodalis glossinidius str. morsitans]
35	fig|1173031.7.peg.3913|fig|1173031.7.peg.3913|	unlabeled protein [Sodalis melophagi]
35	ref|WP_025420688.1|ref|WP_025420688.1|	30S ribosomal protein S13 [Sodalis praecaptivus]
35	ref|AFP84708.1|ref|AFP84708.1|	ribosomal protein S13 [secondary endosymbiont of Ctenarytaina eucalypti]
35	ref|AFP85586.1|ref|AFP85586.1|	ribosomal protein S13 [secondary endosymbiont of Heteropsylla cubana]
36	fig|634115.3.peg.555|fig|634115.3.peg.555|	unlabeled protein [Arsenophenous melophagi]
36	fig|634115.4.peg.555|fig|634115.4.peg.555|	unlabeled protein [Arsenophenous melophagi]
36	ref|BAB13211.1|ref|BAB13211.1|	30S ribosomal protein S3 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
36	ref|AAO27167.1|ref|AAO27167.1|	30S ribosomal protein S3 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
36	ref|CUX96823.1|ref|CUX96823.1|	30S ribosomal protein S3 [Candidatus Doolittlea endobia]
36	ref|CUX96196.1|ref|CUX96196.1|	30S ribosomal protein S3 [Candidatus Gullanella endobia]
36	ref|ATW23003.1|ref|ATW23003.1|	30S ribosomal protein S3 [Candidatus Hamiltonella defensa]
36	ref|CUX97096.1|ref|CUX97096.1|	30S ribosomal protein S3 [Candidatus Hoaglandella endobia]
36	ref|WP_067569136.1|ref|WP_067569136.1|	30S ribosomal protein S3 [Candidatus Mikella endobia]
36	ref|AEI75021.1|ref|AEI75021.1|	30S ribosomal protein S3 [Candidatus Moranella endobia PCIT]
36	ref|AGJ61269.1|ref|AGJ61269.1|	30S ribosomal protein S3 [Candidatus Moranella endobia PCVAL]
36	ref|AHF72867.1|ref|AHF72867.1|	SSU ribosomal protein S3p (S3e) [Candidatus Sodalis pierantonius str. SOPE]
36	ref|BBI91547.1|ref|BBI91547.1|	30S ribosomal protein S3 [Serratia symbiotica]
36	ref|KYP97628.1|ref|KYP97628.1|	30S ribosomal protein S3 [Sodalis-like endosymbiont of Proechinophthirus fluctus]
36	ref|SNC58360.1|ref|SNC58360.1|	30S ribosomal protein S3 [Sodalis endosymbiont of Henestaris halophilus]
36	ref|BAE75547.1|ref|BAE75547.1|	30S ribosomal protein S3 [Sodalis glossinidius str. morsitans]
36	fig|1173031.7.peg.3929|fig|1173031.7.peg.3929|	unlabeled protein [Sodalis melophagi]
36	ref|WP_025420681.1|ref|WP_025420681.1|	MULTISPECIES: 30S ribosomal protein S3 [Sodalis praecaptivus]
36	ref|AFP84724.1|ref|AFP84724.1|	ribosomal protein S3, bacterial type [secondary endosymbiont of Ctenarytaina eucalypti]
36	ref|AFP85602.1|ref|AFP85602.1|	ribosomal protein S3, bacterial type [secondary endosymbiont of Heteropsylla cubana]
37	fig|634115.3.peg.537|fig|634115.3.peg.537|	unlabeled protein [Arsenophenous melophagi]
37	fig|634115.4.peg.537|fig|634115.4.peg.537|	unlabeled protein [Arsenophenous melophagi]
37	ref|BAB13193.1|ref|BAB13193.1|	30S ribosomal protein S4 [Buchnera aphidicola str. APS (Acyrthosiphon pisum)]
37	ref|AAO27149.1|ref|AAO27149.1|	ribosomal protein S4 [Buchnera aphidicola str. Bp (Baizongia pistaciae)]
